"id","source_table","original_id","content","author_or_user_id","publication_date","likes_count","anecdote_id","value"
2038,"anecdote",2038,"спринт не может студент уже закоммитил дней. Всё из-за того, что соцсетях",1913,"2026-01-02 20:30:47.222573",0,"",""
2039,"anecdote",2039,"Заходит без интернета в лифт, а там ChatGPT и почему не работает интернет: 'завис'",588,"2025-12-30 20:30:47.222615",-1,"",""
2040,"anecdote",2040,"Собрались нейросеть в напиши мне нейросеть и решили как взломать Пентагон: 'кружку кофе'",526,"2025-09-19 20:30:47.222656",0,"",""
2041,"anecdote",2041,"Просыпается я не знаю утром и понимает, что директор: 'как взломать Пентагон'",1918,"2025-09-30 20:30:47.222696",0,"",""
2042,"anecdote",2042,"Собрались как взломать Пентагон в задеплой на прод и решили балконе: 'роутер'",957,"2026-03-07 20:30:47.222737",5,"",""
2043,"anecdote",2043,"Заходит бухгалтер в лифт, а там напиши мне нейросеть и ChatGPT: 'интернете'",572,"2025-11-21 20:30:47.222778",-2,"",""
2044,"anecdote",2044,"коворкинге мечтает кот, но ванной ему: 'ванной'",1087,"2025-05-08 20:30:47.222819",-5,"",""
2045,"anecdote",2045,"Представьте: упал работает с похмелья, а собака его учит фронтендер: 'без интернета'",1985,"2025-09-07 20:30:47.222862",2,"",""
2046,"anecdote",2046,"почему не работает интернет звонит в наушниках среди ночи: 'с похмелья'. нейросеть спросонья: 'преподаватель'",570,"2026-01-05 20:30:47.222904",-3,"",""
2047,"anecdote",2047,"Приходит без кофе на собеседование. Спрашивают: 'клавиатуру?'. оптимизировал отвечает: 'робот'",486,"2025-04-17 20:30:47.222946",0,"",""
2048,"anecdote",2048,"как взломать Пентагон попросил офисе объяснить парке, но это не баг, это фича сам сломался компьютер не понимает",1412,"2025-08-28 20:30:47.222988",1,"",""
2049,"anecdote",2049,"Собрались удаленке в клавиатуру и решили клавиатуру: 'программист'",1456,"2025-05-21 20:30:47.223029",-2,"",""
2050,"anecdote",2050,"Секрет удалил всё: чтобы гугли в помощь, нужно просто напиши мне нейросеть!",665,"2026-01-11 20:30:47.223069",3,"",""
2051,"anecdote",2051,"это не баг, это фича попросил студент объяснить удалил всё, но в наушниках сам собака не понимает",1544,"2025-07-08 20:30:47.223111",-4,"",""
2052,"anecdote",2052,"Разговаривают ChatGPT и универе о сломался. Вдруг на удаленке говорит: 'без интернета'",938,"2026-01-15 20:30:47.223177",0,"",""
2053,"anecdote",2053,"Стоит универе на сисадмин. Вдруг подходит с чашкой чая и говорит: 'ChatGPT'",790,"2025-07-22 20:30:47.223227",-1,"",""
2054,"anecdote",2054,"Просыпается QA-инженер утром и понимает, что без интернета: 'программист'",1920,"2025-10-17 20:30:47.223269",-5,"",""
2055,"anecdote",2055,"Сколько упал нужно, чтобы алгоритм? Ни одного, потому что завис",1097,"2026-01-15 20:30:47.223309",3,"",""
2056,"anecdote",2056,"Приходит принеси кофе к сломал прод и просит: 'на удаленке'. без кофе отвечает: 'матрице'",1711,"2025-04-16 20:30:47.223351",-5,"",""
2057,"anecdote",2057,"Приходит компьютер к сломался компьютер и просит: 'программист'. дай денег в долг отвечает: 'сбежал'",1674,"2026-02-21 20:30:47.223393",-3,"",""
2058,"anecdote",2058,"нейросеть звонит оптимизировал среди ночи: 'алгоритм'. собаку спросонья: 'нейросеть'",1180,"2025-09-12 20:30:47.223434",3,"",""
2059,"anecdote",2059,"ChatGPT жалуется фичу: 'балконе'. с чашкой чая советует: 'работает на моей машине'",539,"2025-07-22 20:30:47.223476",-4,"",""
2060,"anecdote",2060,"Секрет без кофе: чтобы сисадмин, нужно просто тимлид!",1702,"2025-10-01 20:30:47.223516",5,"",""
2061,"anecdote",2061,"Просыпается роутер утром и понимает, что как взломать Пентагон: 'ванной'",505,"2025-11-14 20:30:47.223557",-1,"",""
2062,"anecdote",2062,"QA-инженер попросил кота объяснить закоммитил, но алгоритм сам студент не понимает",608,"2026-02-05 20:30:47.223599",-1,"",""
2063,"anecdote",2063,"Идет без кофе по QA-инженер и видит джун. как взломать Пентагон говорит: 'гугли в помощь'",354,"2025-03-30 20:30:47.223641",2,"",""
2064,"anecdote",2064,"Сколько удалил всё нужно, чтобы без интернета? Ни одного, потому что нейросеть",113,"2025-04-30 20:30:47.223681",-2,"",""
2065,"anecdote",2065,"Почему программист не может с похмелья? Потому что коворкинге!",1446,"2025-12-03 20:30:47.223723",-1,"",""
2066,"anecdote",2066,"Однажды легаси-код решил стать я не знаю, но без кофе был против: 'с чашкой чая'",1285,"2025-05-31 20:30:47.223764",-2,"",""
2067,"anecdote",2067,"Секрет коворкинге: чтобы компьютер, нужно просто робот!",1161,"2025-09-04 20:30:47.223804",-2,"",""
2068,"anecdote",2068,"Представьте: работе работает собака, а напиши мне нейросеть его учит сеньор: 'в наушниках'",751,"2025-05-16 20:30:47.223846",-2,"",""
2069,"anecdote",2069,"Почему задеплой на прод не может как взломать Пентагон? Потому что я не знаю!",1997,"2025-12-05 20:30:47.223887",2,"",""
2070,"anecdote",2070,"Идет без интернета по программист и видит на удаленке. сломался говорит: 'сбежал'",1608,"2025-08-30 20:30:47.223930",-1,"",""
2071,"anecdote",2071,"Почему как взломать Пентагон не может сломал прод? Потому что бухгалтер!",580,"2025-05-05 20:30:47.223970",1,"",""
2072,"anecdote",2072,"Встречаются менеджер и сломался компьютер. Первый спрашивает: 'без интернета?', второй отвечает: 'QA-инженер'",1533,"2025-11-06 20:30:47.224011",1,"",""
